incident_day_of_week,incident_hour,zipcode,police_district,crime,population,population_density,housing_units,occupied_housing_units,median_home_value,median_household_income
Thursday,7,94103.0,Bayview,1,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,7,94103.0,Mission,10,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,7,94103.0,Northern,1,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,7,94103.0,Out of SF,4,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,7,94103.0,Southern,35,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,7,94103.0,Tenderloin,68,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,7,94104.0,Central,20,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Thursday,7,94104.0,Southern,1,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Thursday,7,94104.0,Tenderloin,4,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Thursday,7,94105.0,Central,4,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Thursday,7,94105.0,Out of SF,4,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Thursday,7,94105.0,Southern,23,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Thursday,7,94107.0,Bayview,3,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Thursday,7,94107.0,Mission,1,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Thursday,7,94107.0,Southern,1,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Thursday,7,94108.0,Central,19,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Thursday,7,94108.0,Out of SF,7,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Thursday,7,94108.0,Tenderloin,2,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Thursday,7,94109.0,Central,9,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Thursday,7,94109.0,Northern,20,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Thursday,7,94109.0,Tenderloin,2,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Thursday,7,94110.0,Bayview,2,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Thursday,7,94110.0,Ingleside,15,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Thursday,7,94110.0,Mission,34,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Thursday,7,94111.0,Central,13,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Thursday,7,94112.0,Ingleside,17,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Thursday,7,94112.0,Taraval,4,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Thursday,7,94114.0,Mission,20,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Thursday,7,94114.0,Northern,1,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Thursday,7,94114.0,Park,1,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Thursday,7,94115.0,Northern,11,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Thursday,7,94115.0,Richmond,8,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Thursday,7,94116.0,Taraval,11,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Thursday,7,94117.0,Mission,3,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Thursday,7,94117.0,Northern,1,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Thursday,7,94117.0,Park,28,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Thursday,7,94118.0,Park,8,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Thursday,7,94118.0,Richmond,32,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Thursday,7,94118.0,Taraval,1,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Thursday,7,94122.0,Richmond,6,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Thursday,7,94122.0,Taraval,11,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Thursday,7,94122.0,Tenderloin,2,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Thursday,7,94123.0,Northern,9,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Thursday,7,94124.0,Bayview,27,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Thursday,7,94127.0,Ingleside,4,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Thursday,7,94127.0,Taraval,2,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Thursday,7,94129.0,Richmond,1,3183.0,1381.0,1132.0,1086.0,,143320.0
Thursday,7,94130.0,Southern,1,2880.0,3196.0,786.0,656.0,,37500.0
Thursday,7,94131.0,Park,1,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Thursday,7,94132.0,Taraval,7,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Thursday,7,94134.0,Bayview,11,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Thursday,7,94134.0,Ingleside,17,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Thursday,7,94158.0,Bayview,5,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Thursday,7,94158.0,Mission,3,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Thursday,7,94158.0,Out of SF,1,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Thursday,7,94158.0,Southern,7,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Thursday,8,94102.0,Mission,16,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Thursday,8,94102.0,Northern,41,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Thursday,8,94102.0,Out of SF,1,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Thursday,8,94102.0,Southern,10,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Thursday,8,94102.0,Tenderloin,23,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Thursday,8,94103.0,Bayview,2,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,8,94103.0,Ingleside,3,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,8,94103.0,Mission,9,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,8,94103.0,Out of SF,9,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,8,94103.0,Southern,47,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,8,94103.0,Tenderloin,78,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,8,94104.0,Central,23,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Thursday,8,94104.0,Southern,3,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Thursday,8,94104.0,Tenderloin,2,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Thursday,8,94105.0,Central,2,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Thursday,8,94105.0,Southern,18,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Thursday,8,94107.0,Bayview,7,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Thursday,8,94107.0,Southern,1,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Thursday,8,94108.0,Central,29,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Thursday,8,94108.0,Richmond,1,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Thursday,8,94108.0,Tenderloin,2,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Thursday,8,94109.0,Central,9,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Thursday,8,94109.0,Northern,27,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Thursday,8,94109.0,Tenderloin,5,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Thursday,8,94110.0,Bayview,7,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Thursday,8,94110.0,Ingleside,16,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Thursday,8,94110.0,Mission,45,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Thursday,8,94110.0,Out of SF,1,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Thursday,8,94111.0,Central,25,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Thursday,8,94111.0,Northern,3,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Thursday,8,94112.0,Ingleside,42,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Thursday,8,94112.0,Taraval,3,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Thursday,8,94114.0,Central,2,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Thursday,8,94114.0,Mission,11,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Thursday,8,94114.0,Park,4,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Thursday,8,94115.0,Northern,8,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Thursday,8,94115.0,Park,4,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Thursday,8,94115.0,Richmond,3,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Thursday,8,94116.0,Taraval,17,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Thursday,8,94117.0,Ingleside,1,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Thursday,8,94117.0,Mission,6,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Thursday,8,94117.0,Northern,1,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Thursday,8,94117.0,Park,37,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Thursday,8,94118.0,Park,11,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Thursday,8,94118.0,Richmond,21,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Thursday,8,94122.0,Park,9,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Thursday,8,94122.0,Richmond,10,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Thursday,8,94122.0,Taraval,15,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Thursday,8,94123.0,Northern,10,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Thursday,8,94124.0,Bayview,42,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Thursday,8,94124.0,Southern,1,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Thursday,8,94127.0,Ingleside,2,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Thursday,8,94127.0,Taraval,2,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Thursday,8,94129.0,Central,1,3183.0,1381.0,1132.0,1086.0,,143320.0
Thursday,8,94130.0,Southern,1,2880.0,3196.0,786.0,656.0,,37500.0
Thursday,8,94131.0,Ingleside,7,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Thursday,8,94131.0,Mission,1,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Thursday,8,94131.0,Park,3,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Thursday,8,94132.0,Taraval,16,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Thursday,8,94134.0,Bayview,19,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Thursday,8,94134.0,Ingleside,10,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Thursday,8,94158.0,Bayview,5,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Thursday,8,94158.0,Mission,2,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Thursday,8,94158.0,Southern,15,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Thursday,9,94102.0,Mission,14,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Thursday,9,94102.0,Northern,19,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Thursday,9,94102.0,Park,2,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Thursday,9,94102.0,Southern,25,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Thursday,9,94102.0,Tenderloin,24,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Thursday,9,94103.0,Central,3,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,9,94103.0,Ingleside,1,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,9,94103.0,Mission,6,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,9,94103.0,Northern,1,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,9,94103.0,Out of SF,2,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,9,94103.0,Southern,70,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,9,94103.0,Tenderloin,85,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,9,94104.0,Central,49,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Thursday,9,94104.0,Southern,3,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Thursday,9,94104.0,Tenderloin,11,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Thursday,9,94105.0,Central,3,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Thursday,9,94105.0,Southern,27,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Thursday,9,94105.0,Tenderloin,2,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Thursday,9,94107.0,Bayview,4,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Thursday,9,94107.0,Southern,3,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Thursday,9,94108.0,Central,26,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Thursday,9,94108.0,Tenderloin,9,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Thursday,9,94109.0,Central,15,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Thursday,9,94109.0,Northern,25,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Thursday,9,94109.0,Tenderloin,6,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Thursday,9,94110.0,Bayview,14,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Thursday,9,94110.0,Central,1,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Thursday,9,94110.0,Ingleside,10,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Thursday,9,94110.0,Mission,57,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Thursday,9,94110.0,Southern,2,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Thursday,9,94111.0,Central,41,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Thursday,9,94112.0,Ingleside,28,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Thursday,9,94114.0,Mission,9,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Thursday,9,94114.0,Park,11,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Thursday,9,94115.0,Central,3,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Thursday,9,94115.0,Northern,7,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Thursday,9,94115.0,Richmond,4,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Thursday,9,94116.0,Richmond,2,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Thursday,9,94116.0,Taraval,17,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Thursday,9,94117.0,Mission,3,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Thursday,9,94117.0,Northern,9,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Thursday,9,94117.0,Park,38,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Thursday,9,94118.0,Park,3,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Thursday,9,94118.0,Richmond,25,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Thursday,9,94122.0,Park,2,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Thursday,9,94122.0,Richmond,13,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Thursday,9,94122.0,Taraval,17,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Thursday,9,94123.0,Northern,22,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Thursday,9,94124.0,Bayview,36,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Thursday,9,94124.0,Central,2,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Thursday,9,94127.0,Ingleside,8,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Thursday,9,94127.0,Taraval,11,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Thursday,9,94130.0,Southern,2,2880.0,3196.0,786.0,656.0,,37500.0
Thursday,9,94131.0,Ingleside,6,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Thursday,9,94131.0,Mission,6,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Thursday,9,94131.0,Park,2,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Thursday,9,94132.0,Taraval,10,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Thursday,9,94134.0,Bayview,24,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Thursday,9,94134.0,Ingleside,20,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Thursday,9,94158.0,Bayview,16,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Thursday,9,94158.0,Mission,2,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Thursday,9,94158.0,Southern,26,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Thursday,10,94102.0,Mission,21,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Thursday,10,94102.0,Northern,31,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Thursday,10,94102.0,Park,1,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Thursday,10,94102.0,Southern,1,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Thursday,10,94102.0,Tenderloin,35,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Thursday,10,94103.0,Bayview,1,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,10,94103.0,Central,4,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,10,94103.0,Ingleside,2,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,10,94103.0,Mission,3,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,10,94103.0,Out of SF,1,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,10,94103.0,Southern,80,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,10,94103.0,Tenderloin,71,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,10,94104.0,Central,39,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Thursday,10,94104.0,Taraval,1,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Thursday,10,94104.0,Tenderloin,4,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Thursday,10,94105.0,Central,8,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Thursday,10,94105.0,Southern,20,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Thursday,10,94107.0,Bayview,2,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Thursday,10,94107.0,Southern,2,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Thursday,10,94108.0,Central,41,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Thursday,10,94108.0,Out of SF,7,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Thursday,10,94108.0,Tenderloin,6,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Thursday,10,94109.0,Central,17,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Thursday,10,94109.0,Northern,17,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Thursday,10,94109.0,Tenderloin,3,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Thursday,10,94110.0,Bayview,17,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Thursday,10,94110.0,Ingleside,19,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Thursday,10,94110.0,Mission,64,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Thursday,10,94110.0,Out of SF,1,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Thursday,10,94111.0,Central,40,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Thursday,10,94111.0,Northern,1,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Thursday,10,94112.0,Ingleside,30,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Thursday,10,94112.0,Taraval,1,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Thursday,10,94114.0,Mission,20,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Thursday,10,94114.0,Park,5,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Thursday,10,94115.0,Northern,11,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Thursday,10,94115.0,Park,5,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Thursday,10,94115.0,Richmond,10,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Thursday,10,94116.0,Taraval,17,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Thursday,10,94117.0,Mission,6,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Thursday,10,94117.0,Northern,11,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Thursday,10,94117.0,Park,25,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Thursday,10,94118.0,Park,10,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Thursday,10,94118.0,Richmond,27,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Thursday,10,94122.0,Richmond,15,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Thursday,10,94122.0,Taraval,27,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Thursday,10,94123.0,Central,1,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Thursday,10,94123.0,Ingleside,1,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Thursday,10,94123.0,Northern,13,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Thursday,10,94123.0,Richmond,1,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Thursday,10,94124.0,Bayview,32,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Thursday,10,94124.0,Central,1,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Thursday,10,94127.0,Ingleside,3,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Thursday,10,94127.0,Taraval,10,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Thursday,10,94129.0,Central,1,3183.0,1381.0,1132.0,1086.0,,143320.0
Thursday,10,94129.0,Northern,1,3183.0,1381.0,1132.0,1086.0,,143320.0
Thursday,10,94130.0,Southern,1,2880.0,3196.0,786.0,656.0,,37500.0
Thursday,10,94131.0,Ingleside,5,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Thursday,10,94131.0,Mission,6,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Thursday,10,94131.0,Park,2,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Thursday,10,94132.0,Ingleside,1,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Thursday,10,94132.0,Taraval,13,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Thursday,10,94134.0,Bayview,16,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Thursday,10,94134.0,Ingleside,11,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Thursday,10,94158.0,Bayview,8,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Thursday,10,94158.0,Mission,1,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Thursday,10,94158.0,Out of SF,1,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Thursday,10,94158.0,Southern,26,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Thursday,11,94102.0,Central,2,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Thursday,11,94102.0,Mission,27,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Thursday,11,94102.0,Northern,54,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Thursday,11,94102.0,Southern,13,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Thursday,11,94102.0,Tenderloin,24,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Thursday,11,94103.0,Bayview,2,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,11,94103.0,Central,3,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,11,94103.0,Mission,10,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,11,94103.0,Richmond,1,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,11,94103.0,Southern,48,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,11,94103.0,Taraval,1,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,11,94103.0,Tenderloin,82,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,11,94104.0,Central,38,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Thursday,11,94104.0,Southern,3,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Thursday,11,94104.0,Tenderloin,2,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Thursday,11,94105.0,Central,4,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Thursday,11,94105.0,Southern,11,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Thursday,11,94105.0,Tenderloin,2,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Thursday,11,94107.0,Bayview,3,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Thursday,11,94107.0,Southern,1,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Thursday,11,94108.0,Central,58,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Thursday,11,94108.0,Out of SF,4,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Thursday,11,94108.0,Tenderloin,3,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Thursday,11,94109.0,Central,20,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Thursday,11,94109.0,Northern,24,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Thursday,11,94109.0,Tenderloin,7,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Thursday,11,94110.0,Bayview,6,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Thursday,11,94110.0,Ingleside,11,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Thursday,11,94110.0,Mission,64,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Thursday,11,94110.0,Southern,3,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Thursday,11,94110.0,Tenderloin,1,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Thursday,11,94111.0,Central,63,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Thursday,11,94112.0,Ingleside,27,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Thursday,11,94112.0,Taraval,3,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Thursday,11,94114.0,Mission,12,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Thursday,11,94114.0,Park,3,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Thursday,11,94115.0,Northern,15,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
