incident_day_of_week,incident_hour,zipcode,crime,population,population_density,housing_units,occupied_housing_units,median_home_value,median_household_income
Thursday,2,94118.0,15,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Thursday,2,94122.0,8,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Thursday,2,94123.0,1,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Thursday,2,94124.0,18,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Thursday,2,94127.0,3,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Thursday,2,94129.0,1,3183.0,1381.0,1132.0,1086.0,,143320.0
Thursday,2,94131.0,5,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Thursday,2,94132.0,3,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Thursday,2,94134.0,13,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Thursday,2,94158.0,11,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Thursday,3,94102.0,29,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Thursday,3,94103.0,52,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,3,94104.0,20,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Thursday,3,94105.0,9,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Thursday,3,94107.0,2,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Thursday,3,94108.0,17,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Thursday,3,94109.0,35,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Thursday,3,94110.0,49,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Thursday,3,94111.0,5,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Thursday,3,94112.0,23,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Thursday,3,94114.0,5,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Thursday,3,94115.0,8,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Thursday,3,94116.0,5,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Thursday,3,94117.0,9,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Thursday,3,94118.0,9,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Thursday,3,94122.0,1,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Thursday,3,94123.0,7,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Thursday,3,94124.0,17,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Thursday,3,94127.0,1,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Thursday,3,94130.0,4,2880.0,3196.0,786.0,656.0,,37500.0
Thursday,3,94131.0,2,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Thursday,3,94132.0,2,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Thursday,3,94134.0,19,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Thursday,3,94158.0,8,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Thursday,4,94102.0,27,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Thursday,4,94103.0,24,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,4,94104.0,11,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Thursday,4,94105.0,3,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Thursday,4,94107.0,3,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Thursday,4,94108.0,17,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Thursday,4,94109.0,14,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Thursday,4,94110.0,30,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Thursday,4,94111.0,11,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Thursday,4,94112.0,15,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Thursday,4,94114.0,7,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Thursday,4,94116.0,6,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Thursday,4,94117.0,25,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Thursday,4,94118.0,8,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Thursday,4,94122.0,7,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Thursday,4,94123.0,1,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Thursday,4,94124.0,5,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Thursday,4,94127.0,4,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Thursday,4,94130.0,1,2880.0,3196.0,786.0,656.0,,37500.0
Thursday,4,94131.0,2,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Thursday,4,94132.0,2,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Thursday,4,94134.0,7,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Thursday,4,94158.0,11,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Thursday,5,94102.0,22,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Thursday,5,94103.0,30,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Thursday,5,94104.0,17,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Thursday,5,94105.0,2,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Thursday,5,94107.0,1,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Thursday,5,94108.0,12,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Thursday,5,94109.0,16,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Thursday,5,94110.0,33,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Thursday,5,94111.0,6,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Thursday,5,94112.0,8,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Thursday,5,94114.0,3,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Thursday,5,94115.0,1,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Thursday,5,94116.0,4,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Thursday,5,94117.0,14,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Thursday,5,94118.0,9,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Thursday,5,94122.0,6,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Thursday,5,94123.0,3,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Thursday,5,94124.0,29,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Thursday,5,94127.0,3,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Thursday,5,94129.0,3,3183.0,1381.0,1132.0,1086.0,,143320.0
Thursday,5,94130.0,2,2880.0,3196.0,786.0,656.0,,37500.0
Thursday,5,94131.0,3,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
